MatchID,MapID,Map Name,PlayerID,Player Name,TeamID,Team Name,AgentID,Agent,Rating,Average Combat Score,Kills,Deaths,Assists,First Kills,First Deaths
13,3,Haven,60,Foxy9,12,DRX,5,breach,0.82,137,11,16,8,1,2
13,3,Haven,59,BeYN,12,DRX,10,sova,0.73,118,8,16,6,2,3
13,8,Sunset,33,Karon,7,Gen.G,1,omen,1.17,232,20,16,8,3,1
13,8,Sunset,32,Munchkin,7,Gen.G,17,kayo,1.10,174,11,15,19,2,2
13,8,Sunset,31,t3xture,7,Gen.G,14,jett,1.07,251,18,17,7,4,3
13,8,Sunset,35,Meteor,7,Gen.G,7,cypher,0.76,136,10,18,5,2,3
13,8,Sunset,34,Lakia,7,Gen.G,10,sova,0.67,178,13,18,1,0,3
13,8,Sunset,59,BeYN,12,DRX,10,sova,1.59,309,27,11,3,1,0
13,8,Sunset,57,MaKo,12,DRX,1,omen,1.20,219,17,13,5,4,2
13,8,Sunset,58,Flashback,12,DRX,7,cypher,1.00,179,14,14,4,3,2
13,8,Sunset,60,Foxy9,12,DRX,5,breach,0.92,168,15,15,12,1,2
13,8,Sunset,56,BuZz,12,DRX,18,neon,0.59,135,11,19,5,3,5
13,6,Bind,35,Meteor,12,DRX,7,cypher,1.60,295,20,8,5,3,2
13,6,Bind,32,Munchkin,12,DRX,4,viper,1.47,209,13,7,7,3,0
13,6,Bind,34,Lakia,12,DRX,15,skye,1.40,190,14,5,2,2,1
13,6,Bind,31,t3xture,12,DRX,12,raze,1.08,182,13,9,3,3,2
13,6,Bind,33,Karon,12,DRX,3,brimstone,0.89,135,8,10,6,2,1
13,6,Bind,56,BuZz,12,DRX,12,raze,1.09,220,15,12,3,2,2
13,6,Bind,60,Foxy9,12,DRX,3,brimstone,0.76,76,6,12,5,0,4
13,6,Bind,58,Flashback,12,DRX,7,cypher,0.73,161,9,15,3,2,3
13,6,Bind,59,BeYN,12,DRX,15,skye,0.64,85,4,14,2,1,0
13,6,Bind,57,MaKo,12,DRX,4,viper,0.47,102,5,15,4,1,4
14,4,Ascent,55,f0rsakeN,9,Talon Esports,20,harbor,1.72,292,19,9,8,1,0
14,4,Ascent,53,something,9,Talon Esports,9,reyna,1.69,320,19,7,3,5,1
14,4,Ascent,54,mindfreak,9,Talon Esports,1,omen,1.37,154,10,4,4,1,1
14,4,Ascent,52,Jinggg,9,Talon Esports,12,raze,1.19,224,13,9,5,2,2
14,4,Ascent,51,d4v41,9,Talon Esports,15,skye,1.10,174,11,8,5,1,2
14,4,Ascent,46,primmie,9,Talon Esports,14,jett,0.66,191,11,15,0,4,3
14,4,Ascent,48,JitBoyS,9,Talon Esports,1,omen,0.57,153,9,15,1,0,1
14,4,Ascent,49,Crws,9,Talon Esports,10,sova,0.52,166,7,14,2,1,2
14,4,Ascent,50,Governor,9,Talon Esports,17,kayo,0.48,97,6,14,1,0,2
14,4,Ascent,47,ban,9,Talon Esports,8,killjoy,0.42,109,4,14,3,1,2
14,8,Sunset,53,something,9,Talon Esports,19,gekko,1.62,265,17,8,6,1,0
14,8,Sunset,51,d4v41,9,Talon Esports,2,sage,1.58,288,17,8,10,3,1
14,8,Sunset,52,Jinggg,9,Talon Esports,12,raze,1.30,290,18,10,4,1,1
14,8,Sunset,55,f0rsakeN,9,Talon Esports,5,breach,1.07,206,12,11,9,1,3
14,8,Sunset,54,mindfreak,9,Talon Esports,1,omen,0.75,138,8,12,9,1,4
14,8,Sunset,48,JitBoyS,9,Talon Esports,1,omen,0.89,241,13,15,4,1,1
14,8,Sunset,46,primmie,9,Talon Esports,7,cypher,0.86,190,11,14,6,1,2
14,8,Sunset,50,Governor,9,Talon Esports,18,neon,0.82,156,9,13,1,5,3
14,8,Sunset,47,ban,9,Talon Esports,5,breach,0.80,195,9,15,9,1,0
14,8,Sunset,49,Crws,9,Talon Esports,10,sova,0.51,155,7,15,3,1,1
15,1,Abyss,59,BeYN,12,DRX,10,sova,1.01,209,13,15,6,2,2
15,1,Abyss,58,Flashback,12,DRX,7,cypher,0.98,263,17,16,3,4,3
15,1,Abyss,56,BuZz,12,DRX,14,jett,0.87,174,12,14,2,2,3
15,1,Abyss,57,MaKo,12,DRX,1,omen,0.73,166,9,15,7,0,1
15,1,Abyss,60,Foxy9,12,DRX,17,kayo,0.68,170,11,17,7,2,1
15,1,Abyss,53,something,12,DRX,5,breach,1.33,218,17,10,6,1,0
15,1,Abyss,52,Jinggg,12,DRX,11,phoenix,1.29,207,17,10,1,3,1
15,1,Abyss,55,f0rsakeN,12,DRX,18,neon,1.23,261,17,15,8,5,3
15,1,Abyss,51,d4v41,12,DRX,17,kayo,1.09,196,14,13,12,0,3
15,1,Abyss,54,mindfreak,12,DRX,1,omen,0.80,168,11,14,8,1,3
15,2,Lotus,56,BuZz,12,DRX,18,neon,1.12,246,19,18,4,1,5
15,2,Lotus,60,Foxy9,12,DRX,5,breach,0.98,152,12,18,15,1,1
15,2,Lotus,58,Flashback,12,DRX,6,chamber,0.87,159,14,15,2,1,4
15,2,Lotus,57,MaKo,12,DRX,1,omen,0.85,173,13,17,7,2,3
15,2,Lotus,59,BeYN,12,DRX,16,fade,0.82,165,12,19,8,2,3
15,2,Lotus,52,Jinggg,12,DRX,18,neon,1.37,330,28,14,3,6,2
15,2,Lotus,55,f0rsakeN,12,DRX,17,kayo,1.35,228,18,13,16,1,1
15,2,Lotus,54,mindfreak,12,DRX,1,omen,1.08,172,13,13,12,5,0
15,2,Lotus,51,d4v41,12,DRX,16,fade,0.97,161,12,15,12,1,0
15,2,Lotus,53,something,12,DRX,14,jett,0.95,191,16,15,4,3,4
15,6,Bind,57,MaKo,12,DRX,3,brimstone,1.39,277,21,15,11,3,1
15,6,Bind,56,BuZz,12,DRX,12,raze,1.27,237,20,13,2,4,3
15,6,Bind,60,Foxy9,12,DRX,19,gekko,1.05,178,14,14,7,2,3
15,6,Bind,58,Flashback,12,DRX,4,viper,1.00,216,17,15,4,2,1
15,6,Bind,59,BeYN,12,DRX,16,fade,0.64,68,6,13,3,1,3
15,6,Bind,53,something,11,Paper Rex,19,gekko,1.21,212,16,16,5,4,1
15,6,Bind,55,f0rsakeN,11,Paper Rex,21,yoru,1.04,261,22,16,0,3,2
15,6,Bind,51,d4v41,11,Paper Rex,4,viper,0.90,168,12,14,8,2,5
15,6,Bind,54,mindfreak,11,Paper Rex,1,omen,0.85,150,13,15,2,0,2
15,6,Bind,52,Jinggg,11,Paper Rex,12,raze,0.47,98,7,18,3,2,2
15,5,Icebox,58,Flashback,12,DRX,8,killjoy,1.51,265,23,12,5,3,1
15,5,Icebox,60,Foxy9,12,DRX,19,gekko,1.19,272,21,19,8,2,1
15,5,Icebox,57,MaKo,12,DRX,4,viper,1.00,203,16,16,6,3,4
15,5,Icebox,56,BuZz,12,DRX,14,jett,0.83,209,17,18,1,5,2
15,5,Icebox,59,BeYN,12,DRX,10,sova,0.55,123,11,19,2,0,2
15,5,Icebox,51,d4v41,11,Paper Rex,8,killjoy,1.11,197,17,14,4,0,3
15,5,Icebox,54,mindfreak,11,Paper Rex,4,viper,1.08,222,19,16,7,2,0
15,5,Icebox,55,f0rsakeN,11,Paper Rex,17,kayo,1.02,221,16,19,21,2,0
15,5,Icebox,53,something,11,Paper Rex,14,jett,0.93,224,19,21,1,6,3
15,5,Icebox,52,Jinggg,11,Paper Rex,2,sage,0.72,153,13,18,3,0,7
15,4,Ascent,56,BuZz,12,DRX,14,jett,1.66,319,24,12,2,2,1
15,4,Ascent,57,MaKo,12,DRX,1,omen,1.32,246,20,11,9,5,1
15,4,Ascent,60,Foxy9,12,DRX,17,kayo,1.06,191,12,12,14,1,2
15,4,Ascent,59,BeYN,12,DRX,10,sova,0.93,180,13,13,3,3,2
15,4,Ascent,58,Flashback,12,DRX,8,killjoy,0.65,122,7,15,7,2,1
15,4,Ascent,51,d4v41,11,Paper Rex,15,skye,1.10,225,14,15,14,0,1
15,4,Ascent,55,f0rsakeN,11,Paper Rex,20,harbor,1.02,215,15,16,9,2,3
15,4,Ascent,54,mindfreak,11,Paper Rex,1,omen,0.98,148,14,12,6,0,1
15,4,Ascent,53,something,11,Paper Rex,9,reyna,0.90,177,13,15,4,3,3
15,4,Ascent,52,Jinggg,11,Paper Rex,12,raze,0.59,172,7,18,9,2,5
16,3,Haven,33,Karon,7,Gen.G,1,omen,1.02,240,17,14,5,3,2
16,3,Haven,34,Lakia,7,Gen.G,15,skye,0.94,211,14,14,4,1,2
16,3,Haven,31,t3xture,7,Gen.G,14,jett,0.77,209,14,16,3,2,4
16,3,Haven,32,Munchkin,7,Gen.G,4,viper,0.74,194,12,15,7,0,1
16,3,Haven,35,Meteor,7,Gen.G,8,killjoy,0.40,88,5,14,0,2,3
16,3,Haven,57,MaKo,12,DRX,1,omen,1.49,243,17,11,12,1,0
16,3,Haven,58,Flashback,12,DRX,7,cypher,1.39,216,16,10,6,2,1
16,3,Haven,56,BuZz,12,DRX,14,jett,1.26,266,19,14,5,4,3
16,3,Haven,60,Foxy9,12,DRX,5,breach,1.26,220,14,13,11,3,1
16,3,Haven,59,BeYN,12,DRX,10,sova,0.70,84,6,14,4,1,2
16,6,Bind,32,Munchkin,12,DRX,4,viper,1.44,271,34,20,17,2,1
16,6,Bind,31,t3xture,12,DRX,12,raze,1.11,241,27,24,10,10,2
16,6,Bind,33,Karon,12,DRX,3,brimstone,1.09,220,27,23,12,1,2
16,6,Bind,34,Lakia,12,DRX,15,skye,1.08,202,24,23,13,6,3
16,6,Bind,35,Meteor,12,DRX,7,cypher,0.98,215,27,25,8,5,2
16,6,Bind,56,BuZz,12,DRX,12,raze,1.24,280,33,27,3,5,5
16,6,Bind,58,Flashback,12,DRX,4,viper,0.99,209,25,26,14,2,2
16,6,Bind,59,BeYN,12,DRX,16,fade,0.77,170,19,28,9,1,6
16,6,Bind,57,MaKo,12,DRX,3,brimstone,0.70,176,19,28,10,0,5
16,6,Bind,60,Foxy9,12,DRX,19,gekko,0.65,171,19,30,12,2,6
16,2,Lotus,35,Meteor,12,DRX,8,killjoy,1.21,255,24,18,8,3,2
16,2,Lotus,33,Karon,12,DRX,1,omen,1.16,197,19,16,13,2,2
16,2,Lotus,32,Munchkin,12,DRX,4,viper,1.07,189,15,16,14,2,0
16,2,Lotus,31,t3xture,12,DRX,12,raze,1.01,254,24,22,3,7,7
16,2,Lotus,34,Lakia,12,DRX,16,fade,1.00,137,14,15,14,1,0
16,2,Lotus,60,Foxy9,12,DRX,5,breach,1.02,207,19,20,8,2,1
16,2,Lotus,57,MaKo,12,DRX,1,omen,1.01,194,17,18,10,0,2
16,2,Lotus,56,BuZz,12,DRX,18,neon,0.98,249,21,23,6,4,4
16,2,Lotus,59,BeYN,12,DRX,16,fade,0.95,169,15,18,8,0,1
16,2,Lotus,58,Flashback,12,DRX,6,chamber,0.80,166,15,17,2,5,7
16,5,Icebox,35,Meteor,12,DRX,8,killjoy,1.59,264,20,8,4,2,1
16,5,Icebox,34,Lakia,12,DRX,19,gekko,1.35,254,16,11,13,2,2
16,5,Icebox,32,Munchkin,12,DRX,17,kayo,1.27,156,9,7,17,0,1
16,5,Icebox,31,t3xture,12,DRX,14,jett,1.21,222,16,11,3,7,1
16,5,Icebox,33,Karon,12,DRX,4,viper,1.20,207,14,10,6,3,0
16,5,Icebox,57,MaKo,12,DRX,4,viper,0.85,181,9,15,10,1,3
16,5,Icebox,58,Flashback,12,DRX,8,killjoy,0.72,177,12,16,1,0,2
16,5,Icebox,56,BuZz,12,DRX,14,jett,0.71,156,11,14,0,1,5
16,5,Icebox,59,BeYN,12,DRX,10,sova,0.69,147,9,16,3,1,3
16,5,Icebox,60,Foxy9,12,DRX,19,gekko,0.55,74,6,14,3,2,1
